rating,ebird_code,channels,date,filename,latitude,sampling_rate,type,elevation,file_type,longitude,time,common_name,sci_name,order,family,species_group,20Hz,21Hz,22Hz,24Hz,25Hz,27Hz,28Hz,30Hz,32Hz,34Hz,36Hz,38Hz,40Hz,43Hz,45Hz,48Hz,51Hz,54Hz,57Hz,60Hz,64Hz,68Hz,72Hz,76Hz,81Hz,85Hz,90Hz,96Hz,102Hz,108Hz,114Hz,121Hz,128Hz,136Hz,144Hz,153Hz,162Hz,171Hz,182Hz,192Hz,204Hz,216Hz,229Hz,243Hz,257Hz,273Hz,289Hz,306Hz,324Hz,344Hz,364Hz,386Hz,409Hz,434Hz,460Hz,487Hz,516Hz,547Hz,580Hz,614Hz,651Hz,690Hz,731Hz,775Hz,821Hz,870Hz,922Hz,977Hz,1036Hz,1098Hz,1163Hz,1233Hz,1307Hz,1385Hz,1467Hz,1555Hz,1648Hz,1747Hz,1851Hz,1962Hz,2079Hz,2203Hz,2335Hz,2474Hz,2622Hz,2779Hz,2945Hz,3121Hz,3308Hz,3505Hz,3715Hz,3937Hz,4172Hz,4421Hz,4686Hz,4966Hz,5263Hz,5577Hz,5910Hz,6264Hz,6638Hz,7035Hz,7455Hz,7901Hz,8373Hz,8873Hz,9404Hz,9966Hz,10561Hz,11193Hz,11861Hz,12570Hz,13322Hz,14118Hz,14962Hz,15856Hz,16803Hz,17808Hz,18872Hz,20000Hz
3.5,aldfly,2 (stereo),2016-06-11,XC330449.mp3,47.3197,44100 (Hz),"call, song",800 m,mp3,-71.1461,08:44,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",922.150730851451,938.7344642015636,869.0440976467372,949.2163237082614,927.6977620973493,884.6735765150576,854.818288146686,854.4489125695658,851.2679122433766,831.6534738309128,831.6168290743018,789.5351058472678,823.7270532448167,822.4863785083589,874.5450823012662,892.7103241919228,946.5656491463379,946.1611390559157,952.3484048767307,948.4067879751085,934.4556245139297,881.1848410730217,831.366811163196,844.1853103852932,885.696049960437,1018.4229394253767,1084.6093123977673,1117.5181682559678,1052.903863820488,873.6315091215787,866.0660935315341,1196.9308167249008,1389.0295800780843,1407.6571772072134,1311.70537243823,1502.452830817962,1978.4233618348942,3285.2830969068327,5504.698243713367,7275.470786806729,7806.8785961852855,8584.526637712459,10425.858420847497,12358.806328839653,16040.081428804868,19796.05308477782,26695.31636697901,33892.44404027941,40906.22772019551,50417.29537697199,59080.635274917855,67112.87673575812,77322.68351471386,96945.18766825805,110964.99326778037,112361.85932407576,123065.77854172401,140392.17269726083,162741.29659616287,202124.35659776637,162608.40199586932,187334.91959757032,229499.78335755423,274694.19919259596,318991.09319931874,335259.3779534937,323172.8054360333,326750.286192513,294642.5851955027,234570.11978163288,198001.06925703445,179861.35594901012,173100.27415765214,164977.18082380723,168786.75010801243,172216.3702182042,178820.43526096948,189690.50650934404,256305.6510484378,348117.5429729058,443465.80237789254,613676.7513251456,913601.820144735,1423567.87792439,1864924.2833335167,1792013.3287411071,1742074.1122364337,1852889.1917347538,1650367.6646849108,2130439.2915712693,1469012.0373494169,877377.6171413906,644599.5046213253,524460.2847369114,475400.8275095312,470602.3088919015,461344.4439772269,426885.3739406823,503520.6213113224,388989.4393296201,315286.7869063023,220946.30627603424,142118.39071860097,276106.950155491,196958.40218150133,119257.63311834261,107222.98975447161,106851.24947974522,104681.68738751809,104942.1227831474,103805.63034236732,102998.26861526711,104977.58814218245,104403.493776175,103762.31821328028,101675.67601277403,101099.70633305937,98753.01276564851,,
3.5,aldfly,2 (stereo),2016-06-19,XC331564.mp3,45.0889,44100 (Hz),"male, song",100 m,mp3,-74.2627,06:19,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1523.823857490864,1398.0272818010626,1670.8209312320635,1531.798756721396,1412.0467030044447,1419.2775430500103,1174.4886713879112,1099.5322748331844,863.9980671049907,689.3388923437092,578.9477759904804,550.1193136018178,672.7529458615593,1014.2869274948434,1149.524205544993,1601.7840742413734,1821.4039740564958,1718.9087577611065,1871.2007355181215,1775.115102643318,1581.3639116713396,1230.3941480053682,913.4835083109185,914.4643622088059,1392.5134078724984,2024.4677674064455,2429.9524738234304,2590.8647455773203,2237.8319167261134,2126.379091688776,2303.251583031447,3361.255676185978,3327.3963835096306,3587.103124041583,3863.4103906408945,4234.89675663487,4833.784223546194,22801.264337291534,39326.77183011141,42712.85385898171,48619.67288483076,54917.75619644285,62197.23086480205,70938.93221569309,77952.20319732402,93638.98488179094,111360.89904587301,135132.67603831657,158078.46497990677,186213.63603596596,198408.06177298972,212213.7396207213,204525.69584468874,220249.3553257224,241818.40785408628,233880.01967308525,235399.1442101756,244973.73118825856,255660.71551919088,293167.59548759565,197200.89070173286,232959.21738666375,261106.5856477674,276484.10772479983,306141.9708021793,347069.0988467194,418291.90253086924,508116.6420294188,568990.1848091983,526533.669385003,445868.13856336696,400256.8106088432,378644.1467369579,379102.53302227525,400667.9884296907,408937.1384441649,419926.6107984277,389766.7117497879,367320.26300993294,375477.69557103433,412559.16399033944,647215.8883361394,770466.5416796346,1209407.3540102267,1530421.1003665559,1532854.2453674641,1898262.2335561535,2371000.951747896,1821322.8020473968,1473934.0644935034,1766207.593110834,1797321.0508881775,2673736.9450501273,3354905.7850408843,3003947.8645700286,1418549.785456312,1120848.2114591694,738525.4315131131,271711.97451810306,314321.1056617912,1460246.9898834478,249196.89119486697,131884.18766626838,79324.18815593715,72345.22689490514,62294.95510474027,52323.519809007106,46405.59215649387,42709.99807834474,40564.982451150485,38172.90174552575,38160.030171262675,42267.85314049608,41029.89102725403,40346.696276395625,37017.06639503904,36395.51898515066,35228.8154936105,,
3.5,aldfly,2 (stereo),2014-06-05,XC334685.mp3,47.146,44100 (Hz),song,400 m,mp3,-92.727,08:00,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",46568.69755041503,54940.70311420078,58926.520736675484,53643.42134616735,62509.96982468793,65586.77939627918,100905.81016642197,70498.05205947896,81674.41246428173,90757.41639297966,80732.55602664055,105293.90604527137,115321.76460886364,167309.5176067736,153882.33572230706,161209.38532051002,174433.08644274404,173894.00979858497,268939.62386435014,417252.9549101225,429147.54716073227,303936.04440949234,325630.386182605,486532.46741116006,439334.9250268826,418961.47969930293,432492.53916702716,438271.85225174803,361130.2467649525,643246.4810927097,2124168.017103752,1361339.9806203062,1299930.2535731285,923785.8188356915,223651.51119788238,216786.99680213418,216350.28699084633,219216.27251289596,177955.69688953948,186267.5197074404,169146.1376113079,147921.61419684807,222385.63425628882,144692.11803230265,128113.08082148517,100854.45649863017,96191.58503344867,91095.31172719202,90221.67748993156,99336.85457822592,97936.87033712243,78434.54941166112,73612.4099728502,70224.08398914056,67598.20078962299,68472.4720178432,65513.34163729062,63632.95622276417,62706.49203087746,60180.006325530856,58732.86668781744,55731.39861711274,54227.57317984847,52916.463337881294,52415.16139480615,48434.739770558626,47460.528358491356,47607.05403378474,45642.56982477313,44072.10422253479,41795.45329662234,42025.12035790861,37600.548263789184,36128.26478771112,32802.41954118154,31845.421925694267,35635.54927686443,36121.993498942036,39236.340303080564,45795.90492015691,54935.25605485442,60268.08463975144,68871.77775491944,62866.077674939144,67072.60349171713,133488.76730702663,216695.8479911855,226028.6021727608,195049.81378592938,356435.94648438366,380067.1306307456,991742.0078017019,514434.8608671585,496426.7850954072,568290.8088514908,300177.24432149576,292689.9171483516,421513.2727733074,207295.9707899594,157943.15497826465,121528.35404475978,82859.43233447905,46159.7528014551,27729.41482217769,16623.670460575537,14066.43414929227,13555.714258988197,12991.703704768846,13086.411787859573,13590.56976188721,13434.423772236225,12992.750614835626,12561.506511045513,12364.804613292923,12287.543234935976,12256.047836166052,12348.212233149476,3602.09259318618,,
3.5,aldfly,1 (mono),2017-05-18,XC370826.mp3,44.3249,44100 (Hz),song,50 m,mp3,-69.0381,10:30,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",9160294.850157706,8028317.000248956,9930025.934021536,13337439.894278886,12619932.36755475,16783589.164104793,18736400.40412933,15289600.134739673,18799992.719538536,16901219.15358106,22276025.745835047,23638058.421194132,25647994.247844614,24117621.323629517,27202427.31671646,33672842.15078905,24835419.734782334,22585042.385989755,19561900.285569616,14517200.334474977,13528622.33375013,9649138.07965448,9230893.487032609,9303206.171518551,7671821.263645123,9473681.530003296,9361003.946632998,5229277.426745126,5840714.84236485,4407366.807715538,4155624.925348923,3609010.7399880337,2933758.2393094264,2865722.7015452525,1992073.6040295141,1785477.2716490556,1683490.7635679254,1268096.809599693,1141044.7253076232,1043753.3419180445,823250.9537525264,700982.043042292,791022.1549793681,640298.7900681327,589791.1230410723,571883.8456828175,614806.1548038308,627182.4006287794,559666.7039527667,1022972.8716021827,521402.3135066001,544984.9876793709,557892.3636076237,475017.3766849064,483519.06935643026,514141.01522293047,501103.7176903684,452599.8507474422,480793.34859808563,496212.9321325169,452400.23763584555,450300.98614820855,389762.10795636143,373352.4545843249,367845.912647281,382408.06381243025,405054.16189636244,386854.2946589949,344794.80419460905,307888.49123367254,276784.7014591807,258030.61592928093,229487.5118635693,209354.19297505968,193359.38482633582,173933.44394834997,164037.38744261576,149275.4474221499,136118.5247301414,128532.43525754038,117130.1349330403,121828.37923486125,105324.86498081991,107639.03581111299,113938.55534789509,130639.28935597358,138901.85315760717,160246.77924254563,212409.3939993335,223508.39229637376,294863.50167477166,415288.95856915007,555473.1272109955,541616.0109738797,407434.3593506018,444516.8798842232,527864.7465996819,489449.84400483547,532816.2525272184,568826.2983614198,291686.22842958855,231135.9199436627,105674.61094631946,18142.076288335946,8471.396863197675,10311.222005429467,11964.561438705687,12089.49430860563,1921.8424163583672,922.2556703182902,786.6905570256292,932.4246262565382,1509.6325213307555,2349.6880085019966,3433.741868727073,4675.969039507967,6008.061313438796,7354.3173054231665,,
4.0,aldfly,1 (mono),2017-05-19,XC370881.mp3,41.8605,48000 (Hz),call,240 m,mp3,-88.1756,08:32,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",29986.770942808358,28775.609708340427,30040.074221187508,28453.10073425982,30012.62296012679,28819.68897653156,29221.6817744993,28033.10121224802,28243.216151290413,30245.879475042064,28963.59337202306,29473.779679789335,27388.98120238438,29183.233540530735,29496.145057908096,29346.383401460407,30326.346501116437,29581.758215146758,29863.327445771436,31109.595904624584,32745.01964475226,34219.280727117904,33536.7951066971,31663.510953745983,32977.91140622724,32507.9509342951,32112.844912636236,35057.11816997888,35755.722981081184,39680.125617423284,43251.61237208645,46694.60862164248,51353.88466923369,57727.04955487252,60450.52683487808,71510.93049988894,342274.80345095176,7351704.885425055,6334095.872422815,5814930.326855206,7174541.052278006,5804048.4352973495,3952171.101219023,3203715.562768314,3073211.89350474,2615061.577642137,2623816.80823231,2273306.359255975,1873961.765226858,1611781.448116204,1414787.0808571733,1173933.0778934339,1049055.0202640127,955617.9713410939,882847.9943559344,757943.5893350419,678236.5793060751,621332.9437132067,560045.9241807066,486641.351615939,429542.11135805317,392189.556436145,328988.5908692787,309616.15795344446,338592.8764009345,382882.2460353528,443739.7126516018,467697.0985601748,503330.5178910647,554046.9760077249,613211.7363902299,691931.9054878382,758991.3508970399,840923.755315593,910280.5573936489,1014276.199839178,1188205.4379340298,1230535.44027469,1382931.1367664428,1538621.633700987,1843820.6383991942,2138118.292137858,2773270.0514815827,3002750.4749534903,2320036.2345376457,2472848.5989796645,2223370.4539344795,2288620.7743669865,2570403.133547428,2425932.7271266277,3032616.9479544996,3923619.433141374,3245426.3965286603,828404.838448285,893246.431145346,846512.7971653172,745361.5006610034,684527.6979935886,572343.5031878741,571547.101410438,484631.4932278984,442479.57842536486,411332.5246165277,309303.60242182127,262238.77324128815,206866.65583403106,182538.27456488577,160162.6646078964,141516.0828889393,134505.02286259385,130270.7432977141,126794.71870532402,118729.6523457496,116706.816250178,113868.83646651651,112869.4535710628,112612.09320886886,111408.9725374133,,
3.5,aldfly,1 (mono),2017-05-17,XC370932.mp3,40.7457,44100 (Hz),"male, song",20 m,mp3,-74.0235,08:00,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",284.4328821308205,224.89332920407648,193.21422350566644,240.9992171787107,229.9104273021877,266.5032935595709,195.65454951521428,216.0241799674692,257.1748978415503,254.61044280224806,231.63029962235711,193.8138998864752,253.74041725425116,197.0519679316894,223.61424424408364,201.61327552088005,215.6697830154794,215.14186566587753,232.07539469045264,216.77313893361972,215.7994766442436,212.47257660076622,249.9075368238375,212.64019857983,199.56564798328512,219.19590829022127,231.17388373551162,216.29437487684172,218.8346668215952,231.74215304342718,213.45666991966246,220.655234521644,214.5205304754075,239.69088608190663,216.54957288287494,214.34363519718283,208.360815482027,200.70267074997187,221.22419665182863,214.7874322964609,202.85960181933024,211.6029657618905,223.31622340435817,240.3361839900376,224.84874650484852,227.37338054436026,227.87634465732762,232.75373704109055,239.06106918872115,245.71569278612313,249.08209440537416,238.6487041799333,293.0805935317188,379.81936023777763,490.872613001945,523.0649564944911,815.9184588649122,1034.1435521313779,1640.8907750729365,2026.846612303228,3228.4629054975944,3312.467679696532,4373.109331461866,5524.791386006752,7525.696850458607,10770.74819877751,12638.988902455001,15000.974572096477,17698.143631538427,19483.93042043983,25168.99547571507,23271.730667734322,26570.83667868575,31193.639316489778,32613.82633603001,32880.10032572743,34838.744257051025,31813.955318629167,29198.943792722395,33726.45297613769,35908.01043593804,35297.90130978117,31363.4097312133,32110.791879511322,45874.12286328723,62385.739099351056,106498.8971436638,143182.59858312755,116338.42620997263,160795.31327411902,207924.93285619793,153504.61622450748,197256.84111486236,146790.15448769703,328606.05314642075,289845.8340074487,242307.29385339774,544669.7498290611,396101.43482642644,38737.672828651004,16987.97967041796,15060.380964035972,10226.383617797177,8022.021038732351,6563.56240494197,5622.166953921909,4265.974661668928,3406.1030879910923,4215.997900920584,5811.3913819838945,3809.72221139972,2883.444206616099,2760.8914765399263,2577.6257085302136,2669.570358944528,2997.5521162265372,3930.190430926132,4068.8154704067133,,
4.0,aldfly,1 (mono),2017-05-22,XC371412.mp3,41.8605,48000 (Hz),zweeoo,240 m,mp3,-88.1756,06:33,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",21683.008470715795,16195.731972252715,14539.976930861189,13533.99248647492,14370.256553471907,14837.930706643443,14821.501825204343,11347.478360351002,14546.258074911104,19707.328744836937,18059.91898481545,16374.40028508824,16366.908281319556,14896.67144208706,12358.909317534935,12486.405038606996,16111.488956892163,18480.281432370422,18467.076584478018,15583.958150966148,13800.104007818893,14984.026173768427,18668.051512412978,20650.65768848348,17039.5544422231,14613.867317576356,22193.346052469915,23750.403137347497,17683.70698518617,20506.73116519499,31049.351869582726,26037.82328317738,32009.8317778792,41025.113948906954,35394.185817564656,1400581.441298244,2029526.3664209852,1886416.6676110753,1810441.3648332623,1556609.1487229704,1415763.954062514,1313666.3820979604,1270144.175148266,1191738.9945545546,1106709.7218808886,1130508.895244781,973794.3056451511,1122916.989943793,1073895.1531889727,1174622.182637788,957554.3850434591,885620.646778734,844923.1300727369,797593.597302059,696549.9493796373,671277.6177750961,614138.3718626591,596423.8623735791,595631.2882579331,570256.1757697215,572218.6189535687,584222.4461850163,498923.30939918454,456088.43141185486,473490.7567876295,470091.3644693379,461794.7334306809,466735.9995395917,441849.34233094676,424369.1111760126,394570.61566828936,373986.1967682115,348790.7264484596,328707.86166251445,327229.1607105136,305946.3879249873,301565.9787479546,267574.3495229891,257536.6206048707,261843.6442773193,336684.4716758959,357261.6016380767,351783.1293983476,465281.82562670344,482543.1336252093,649772.9367831857,465739.63145489135,556519.3440559284,587435.9949143727,736520.6673789929,672650.1123449324,670556.8457087252,693058.5870684183,644553.6396069732,801048.5816203423,743720.436515148,272062.78041093564,263945.51101113146,213417.0246817434,211251.58211638796,228597.466914913,231217.19056082366,163724.92890148176,154586.8904403636,169802.4215094285,220937.67344256793,174350.92280315488,52722.69308223347,46823.56054841321,45616.36558107984,43337.12357614433,42162.64984275705,41265.82645382872,40675.77947942058,40094.95914196937,41580.840533930386,41694.07686782243,41977.78718572603,,
4.0,aldfly,1 (mono),2017-06-02,XC373885.mp3,42.233,44100 (Hz),song,170 m,mp3,-71.7644,13:00,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",3437.74345665683,925.7435585949904,3445.968318596025,2081.348930476222,3948.507720664989,10868.276795344787,7794.10809856945,3852.016515615734,1576.2267676716353,11781.455617056628,10706.62914080868,12778.592252815315,10452.44507875658,14950.073686644462,21439.860550038433,22997.395864935886,19733.147166915507,19478.810706743254,27383.006553219744,24227.14929525174,29483.94717772938,31754.448033767418,28383.108245753225,34768.72728660134,25464.043994977656,34530.93390018112,49045.751217069934,54312.427024042816,57886.0054973724,66974.94704363144,60667.41949655882,60185.517802109825,37282.086278682174,39940.577921711476,54167.33726532486,41983.09111322086,47672.92589395264,42902.47236999324,42502.93292927153,50115.80376413279,52810.67394735781,38813.96524453164,74270.55996388364,69792.5909984729,62507.40741891853,80415.27407768012,70551.11028152781,75199.000997636,74919.35621951937,85285.86114627871,71667.66839022249,55782.14816306523,70615.23508881073,61808.58301521563,69871.18321935271,58318.451723160004,56918.9598976395,57327.56736483619,65102.94923805311,55280.663692212416,67433.08660481412,68564.17041415811,57838.84224923292,57384.540793783046,52619.580686655194,52866.86429402947,44828.07359487376,39554.517702646786,39156.99197450559,39876.28996846154,34995.935841490216,31341.249913512216,37677.83264311221,37409.35598862904,43387.2359238816,47043.19434141459,31682.103803000868,30792.746987660277,27597.745669949425,31210.62825779916,28282.47840013538,27883.036826506617,31246.57245165714,34030.46281556888,37975.10684901312,52146.59525481446,249522.9402468071,340540.94498866604,206455.9749414154,313056.7724541567,484926.01011968,283254.7598590708,361566.7185077704,277032.81455524947,592595.3201198501,347397.78636037564,60194.55187030014,29148.002675073312,28461.021787981303,17342.801524519622,15781.15549655885,17838.912955594344,13502.599527839788,10967.271537451576,8924.065807374496,7728.098728972884,5805.115918507362,4893.491660725225,4441.372318856331,3941.1667055080516,4223.611672630246,4016.3513833975258,4651.59893420838,6535.530236448217,2840.885639579726,921.5463053626129,311.2627053129248,296.0587054108193,,
3.5,aldfly,1 (mono),2017-05-27,XC374636.mp3,39.7791,44100 (Hz),"male, song",1000 m,mp3,-101.8067,14:30,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",844926.7877232305,1288730.6645163705,1811148.2598152368,2342634.4392564697,2639993.4931480917,2846449.9449719233,3791971.926513077,5231306.60342273,4518778.418195139,4826263.884213737,4414403.584368183,5441487.213484299,6804165.563225542,5986850.39510146,6388133.89719532,7141885.240361053,9449087.924908811,8575369.323489089,6100011.695174324,7139105.193988737,8842045.139161345,7819827.112661723,6151358.934619246,5660870.329525858,5918389.316464597,4809914.983070199,5113808.580147277,7785511.597135372,5674561.0320859095,3958673.649736439,3497829.691817288,14350972.660579659,4040754.7019116287,2474315.5943752914,2263304.5106767616,2308987.7912846645,2134925.2282365332,2192588.153240522,1867210.9664259893,2692512.176837283,2703921.5716811293,2376930.656801732,1990277.4426149183,1932397.2108054094,1819861.1285138472,2041041.3911695448,2181918.1857279036,2089966.1336189685,2101735.3856759174,2102141.876501207,1856937.633560563,1775140.6772385507,1659582.0755933272,1556694.0008398518,1575998.5060513904,1824068.0257059503,2177951.9914637613,2384286.5571142784,2654545.8497078354,3024435.428986718,2956020.6870957445,2983504.0151423733,2622390.634412892,2545789.0481946706,2813400.3006070084,2838398.1465484025,3086263.7759646745,3231566.3114358997,3308651.7964472934,3084429.573763779,3021459.78406797,3091240.8654298345,2731667.7599560316,2612977.216662324,2727451.036998069,2677492.0496666953,2812110.746552567,2774483.8721331186,2848821.4694787175,2804719.0492014415,2898116.986915476,2752785.35482373,2871395.7502580807,2801215.904907929,2811348.6405083323,2971611.557188496,3467015.861768425,4051059.517856077,4204975.827492216,3842427.0054353536,4810521.739075783,5266342.350293452,4612587.204945428,3558817.1854392225,2368923.963144157,2026232.3302739027,2259393.5343946023,1688106.774514099,1472925.3851302806,1327745.467938381,1031444.6556559587,844610.0425458829,690366.7374448681,691651.7151212431,685760.2707365842,635213.8371965119,574438.3283281205,424006.35554168466,453862.5889352911,495749.22223096195,505207.93874634855,466230.8104317543,408082.18917785457,323566.43891466816,163046.41181674463,264.41509881150944,224.12841335356384,224.699959457943,,
3.5,aldfly,1 (mono),2017-05-27,XC374638.mp3,39.7791,44100 (Hz),"call, male, song",1000 m,mp3,-101.8067,14:30,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",16382.148408251189,17004.474992001793,16490.43723266681,15868.036406641831,15797.245180136008,15914.052545170625,15622.011156119785,15217.033911002887,14993.447851373661,14893.032964683807,14371.70533462215,14465.919983591131,14679.862552172754,14430.74812217077,14914.555535458296,14802.842111816864,15541.118439922559,15840.073433352352,16584.44365501846,16835.74223969801,17338.287183316992,17736.06296544387,18052.064109513598,17923.58200740104,17701.934342482487,17153.431347814207,16368.804219861162,15289.77412768117,14046.29051909073,12664.905993087194,11447.747834856289,10975.240845918956,11263.74696093687,12250.605017648993,13345.5729900152,14188.576572528353,14144.883840487062,12887.267884418896,10867.89898678854,9503.067887742256,8794.628361443367,10330.352987970939,12343.382858557166,11797.370031129174,11706.379820657983,12148.208854621502,17807.587945652842,21740.588000196603,26109.093567017866,30624.45679262546,38324.44570372207,50617.14922670216,63267.002492234125,74869.76641608882,93581.47497098544,129750.53320178378,180079.54228691026,236437.2650453103,314582.7044291872,406382.0344473473,489327.80547905515,570075.6614432083,656721.9882808197,779777.6547318548,966932.3565953493,1170245.9173414516,1369915.074993756,1500722.3306518595,1656919.4495942218,1878787.5429010862,2022771.8773131068,1975376.904800739,2070724.2657672474,2137699.092107282,2159969.4209093507,2336957.755992381,2295367.804533749,2518674.625790321,3194665.3007775215,3061068.161803443,2568577.4209226375,2522946.250641731,2699012.3390174387,2518959.286570845,2688324.213313927,2725627.634489841,3026342.0279784636,5801158.284259377,4946374.236460057,9985173.192471042,14428016.254156882,8499387.304936163,6061016.63052853,3562540.154106504,1671080.626047988,1340716.2307391947,1222816.0539335075,1129593.9450950744,1220770.4667142902,714252.9111924437,830337.3706519607,555490.5420638503,584297.705134649,558636.8912447015,455932.71431291464,594754.4742951018,457834.6222117193,436128.6423301487,691372.8618729959,975679.2081500852,470091.2279133747,263366.0365370268,284827.9519127101,218759.8595318713,194231.02880058644,157877.7968257029,146597.14791428516,110792.6206667118,,
4.5,aldfly,1 (mono),2017-06-19,XC376468.mp3,51.4555,48000 (Hz),"male, song",1300 m,mp3,-114.6081,07:30,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",228045.64708184515,234559.42884792533,478537.40070529375,269937.79970966745,218554.18532150553,243794.02726907167,264156.6189644342,275391.42849653465,323841.46662458096,502130.2768003721,413767.0002973712,446335.01277969417,862259.3791357555,596623.1878209347,798341.5656967656,755344.433279317,811486.5044845534,887192.5984079135,763916.0300114698,910344.9531489253,718653.4644022264,739982.0353834326,652611.0613703276,713268.9670546622,660903.6882569389,653168.8299527217,599324.628271018,548143.6587472227,599629.8088776165,575047.252886739,521617.6484882448,584191.0196044259,510965.5100530794,472308.3559934698,478722.44598446006,365734.7242912214,321013.7424246891,275437.9215317689,260967.41457865533,242974.34265673204,227834.80074181367,209456.17651437968,193612.31264003488,225188.16497986118,230450.08994468153,235866.63522663002,262717.74771335436,258868.0813541124,263420.79556451505,275053.9920268076,282677.0300228505,263532.4401095787,242955.90962691573,238768.76694429034,240334.475684324,222240.17894167284,223326.77317369715,208790.5075789709,207578.3350190085,197669.74049992103,196331.1660265925,182763.80542976523,167196.96869966193,185378.47233177462,186552.39544746347,138192.5313096596,135013.96502318952,141976.9118248715,131374.30742804531,129008.39642459438,106626.15961086,101657.12783596,97040.29404203368,91064.45714844555,91434.32097480132,79729.98903971963,75794.12716679828,72921.78668725838,74020.9849776482,82419.48911031139,118180.5791430133,284433.4525320475,538817.2857692888,958406.7224815371,1800656.4918973013,2513150.1240388304,3302655.5052209757,4658576.356997593,5457153.923051338,4742515.152951874,5248842.955494106,7549485.344677207,7643122.776890892,6470174.294299938,4023276.923031398,594916.2987593692,142707.4325301837,130058.78939264696,123897.39788064946,76077.58847804632,56175.72381756475,73132.05907652168,90994.77341248635,102819.66063587938,96050.4228331686,81245.06720116755,64317.51832277909,32877.61192722879,37354.52387899524,46549.31096518954,90833.16546869518,107228.2706893767,74130.74240944543,67801.41385168071,20392.207020812195,20056.25456974655,19419.509875970507,18851.90797797685,,
3.5,aldfly,1 (mono),2017-07-16,XC380033.mp3,42.033,44100 (Hz),song,440 m,mp3,-79.4222,09:00,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",13149784.699958883,14582395.580169665,14754628.807279479,14078205.725198748,13428049.793769903,13785042.171028664,12561806.90073213,13043326.268538414,10148350.762660569,11648039.8160555,10989624.463901337,11319940.379393408,12119590.490964964,11773242.248015938,11604326.367004912,9270910.590969969,7791379.263043072,8883651.757012734,7371916.8145458335,5533955.4400097495,4452728.586873783,5043936.0730736805,4522242.5096389325,5134296.1957219485,4468113.101858389,3777276.993380909,3899400.0031097005,5718871.995056371,5139124.597605231,2985215.3124666666,2367645.956106286,2236287.0421528174,1913090.6926006053,1449172.7059827577,1416287.2161449222,1352427.7635438102,1042151.4989904973,866712.1288879366,778687.0938115339,620707.2056852948,524785.9406627503,414823.5248196207,402052.4329057681,408831.7634048643,362461.0219588689,386333.79511572345,359151.1287491011,375166.31302513456,489239.69252839807,599674.9788138911,546481.0605388628,499299.0243378007,537784.1255544167,597828.3403170647,465167.4496707541,455240.6304985493,425386.73989573383,373850.0958466707,350821.0375297947,309201.0799790623,244917.52142515779,207541.85833907838,187412.0481124196,179475.8346737254,168547.0934056126,152417.32343307484,143656.27779144875,128784.20194090149,123996.07948837354,113027.61169006409,105822.89555153465,104591.01250051447,107745.66051339095,104430.78699164759,98906.34143398322,102566.61402472916,103799.10189379746,106615.33570066813,117169.28430882697,117930.98525629472,116836.07783807293,146972.06260290768,223758.2637292494,298981.2274871741,383016.3946100397,386552.44701610925,431186.96595558105,442606.1274762249,481515.172205925,559873.6937892205,584262.4333604504,459065.9890379812,341080.8853498346,288024.64727745345,171034.4715873048,82180.50204484604,76033.53347865437,70357.68145591556,59245.85816600379,47427.77440817793,45460.68596310617,47266.76395399909,42157.47090597345,38146.36189377578,38495.4982106035,35000.078439826335,37384.08742445047,39137.423634210354,35435.46610108809,36821.53505987041,32180.611827850003,31758.209548371535,33164.79772250939,35158.406524835475,24460.12131439456,421.66123076031437,420.1557790714649,420.8762325880907,,
